H_1,I_2,J_3
1.72979780448249,12.73196146328370,1.47786543648494
2.42217669667605,11.28060959454210,1.95186938929387
2.41628521128448,7.47212257845630,2.95046386380329
1.61479439994579,1.63711125632813,1.34299674021104
2.38107863021200,4.50766646995247,1.63230868365241
1.58384971448540,8.52597638591120,2.15528888104892
2.00345829051432,3.19935448410475,1.61959439706614
2.36655034034553,12.05478629265430,2.31852415875344
0.95215451130979,2.75442000355782,1.92950765636045
1.88506404235158,3.77462012747815,2.43964703467593
2.20817714622323,2.92236598965117,1.28434396013444
1.59508656464020,2.25298925973167,1.70860353494966
2.67968133222036,2.46106975441349,1.87394727512550
1.38793110335388,6.30035787149240,6.93459694291750
1.75830605062725,3.60987004786951,1.63917490947471
2.27527357655621,0.70781262804639,2.53190573762178
2.35841493974765,0.52302274581199,7.05331368138984
2.88223181461511,4.43530871009234,1.82791748128797
2.09648305892550,0.75404702654778,6.80637181343877
2.17767119742898,0.40134800519842,1.25450585563672
2.03734131477893,8.07859367338090,1.49587436747213
1.41796944492750,1.02192317268935,1.80849869402636
2.82054028029445,3.92144047350117,2.36018788420318
2.18240129275505,0.97504791019112,1.95198571070719
1.46362219054298,1.63531010734024,2.64680058038599
1.93267966094394,2.05905936628925,1.79592418865758
1.76921602196913,1.31614886844794,1.60735286416745
3.17726637256141,4.18994082842915,1.28469741802320
2.87191073000069,4.65257047964978,2.34785697521961
2.29531104672247,8.93579121886530,6.77499514060369
2.18109669072807,11.84302543468000,7.00502075557917
2.57399678933192,11.84533187952010,1.74766672248237
2.44961322084199,10.39180675558650,7.21513939491834
1.83655690929980,11.53691013058740,2.00822856549707
2.09519383556002,10.22932842749100,1.53457113295107
2.03193137669507,3.78108312773152,2.48639999696092
2.45019614768380,5.71343380400559,6.79546144868370
2.29032288853980,6.15470782371908,7.15349837915105
2.38765137896120,1.72334232417659,2.07296720743947
1.84049657470435,2.63216223856570,3.13399553847541
2.73068949657085,5.81209064758987,1.89934146731663
1.92534094956530,10.91843100153460,1.31273173534872
2.33915855301247,1.99342032057690,2.09276086896636
3.35166986804824,2.05275189356784,3.95219399859393
2.88460444881910,4.45318360276982,1.93397272211128
1.89556360165177,12.70847172880630,7.37322099312755
1.89223139549911,3.35587241877106,3.04032702895788
2.72637673016010,1.64497133717130,1.30327295226783
1.47344590258151,4.46856417187960,1.95860247970132
2.20716494297067,5.97749618264940,1.16263081121357
2.30039126440518,2.51307226235635,1.44805812993513
1.95361498806919,13.45212395404410,2.87651352649137
1.13494965526878,12.91854887864360,1.10617947220298
2.19057144242216,5.59523000000000,2.64103814354692
2.90742218885057,3.31922447034103,1.47504347015756
1.86121432992155,11.19814586236280,3.13168363103661
1.94034082359234,4.21997383268146,1.01113429612302
1.85413966488690,5.07926498274080,1.57556598293422
2.36989179533676,5.07150367754760,1.95382312466900
1.26621243699685,3.69080052986287,2.28871892819490
2.22569709658839,4.99510459523760,1.98925590826485
2.68140927115761,2.82890288480449,2.08623641314515
2.29459668314975,7.57255378162990,6.53145440868166
3.14810549743593,2.94240000000000,1.67239594226385
2.60020526362594,12.83843722107300,1.05036872193502
2.50667791793305,5.23319435341083,1.02172031118697
1.99542059883074,1.53534696704611,1.02269448654971
1.64414947094575,2.31100469102761,6.73079742209574
2.57805909933369,3.99802875309379,2.00963418381055
1.87404423097991,9.97138245961550,1.68260264420970
2.76094432631472,4.99281917225602,7.19257154386460
2.36963256568206,9.39326082301600,7.19511403240011
2.09705115335672,9.67805647796171,1.83329227158808
1.91558238176678,2.96487909004244,6.86306967416542
2.55974517040244,6.83169073119010,6.86087814874320
1.36560439468141,2.86614388259059,2.02515631986285
1.20724348573882,3.37199504898122,1.89600145193473
2.63024386550113,8.46984653100960,2.80922594072276
2.17496125236132,10.57991702923860,1.37727037881359
2.64413602311727,4.35626524591350,7.26935578492884
2.09424622824826,4.99593644453830,1.75931838317600
2.78234507871720,0.90246471946558,4.26494157691285
2.57545175410462,10.20417326013080,2.12838565238277
2.04166105346241,6.18794727845780,1.70159574968070
0.76976399366951,13.53196578964310,2.27363954080541
2.26776559886261,4.36426434710780,1.89517504998764
1.50006194804726,3.20012408395735,2.07841055481731
2.50809012392022,3.59946421298407,1.98151785318996
1.98384492108578,1.25747268919816,1.71912197458645
2.07385704644568,2.78525070524024,7.18714600528054
1.80354120004399,4.98195533915450,1.88998482916779
1.34381351592361,4.31566454511970,2.10188069994989
1.99577918488255,9.89274152816530,1.60936487584101
1.48183925125940,12.25988746671040,7.26210169694200
2.17002735285039,10.06704895505770,7.06024509575644
2.54664229957517,6.12132323352418,2.15300056703518
0.92349999733499,4.11512126341739,1.97587377798428
2.72856378200542,13.96152130461810,2.30485136539429
2.53180456644244,1.06219878109612,7.20698546867971
0.64626662359998,5.21882569018717,7.13186039740570
3.23351476858103,5.88756581576740,2.10088269271949
2.82620297139452,8.20311644836330,1.80142804045081
2.35636105438501,3.53148697084756,1.44640175235651
1.37555076953482,3.66730015238978,2.01093101010914
2.41675552117065,8.38611048055430,1.77281370928449
2.84619299905091,4.08745357305810,1.72930532018539
2.42157597829128,4.66764689086470,1.64068689250338
2.56436351637099,3.54985363566060,6.82381763948152
2.60608170773427,2.75719935628872,1.51187946711071
1.83323047503533,11.82544766214160,1.01346325080320
2.44274681383456,4.22879908905830,1.76270363789941
0.90020714385690,2.86889681408250,7.11203293790714
2.09222466903465,8.51366380933380,6.94208733894242
2.02290451560393,7.30311854747450,2.65962230622015
2.27714841528635,1.63179652858640,3.40452958508185
1.78907513708481,5.51735160452950,2.94082196934537
1.44671731626368,0.40336308911914,2.01260705030064
2.01670478532951,1.23633479325282,1.73836204628301
1.20894448357238,9.31824631957030,3.45550747486417
2.01466769087537,4.93859133270710,2.22800521283484
2.06484655880627,10.77410232092860,2.22332622670827
1.83813024362223,4.70676634956785,2.04591649290214
3.08563680269504,5.72103387507700,3.09591751250721
1.06174347394890,6.32800188741421,7.14538704275823
1.32396114565377,2.32113997086552,1.10136436972821
2.56206484578363,1.39347344856378,1.88000612263761
2.24370578755647,13.65862410642400,1.07290108514454
1.47026583739309,1.23219900833266,6.66529613312225
2.15124679822542,0.69691439393760,1.99927974822484
2.53291052012966,5.22450000000000,2.78898412432660
1.72738610881363,11.08656418415750,0.90075570788136
1.96792770900249,1.49184400571963,1.90084482733162
2.04822053204676,3.89840321389695,1.64902059870915
1.74891336886399,5.77285449261910,2.66356325838223
2.19232826858169,0.95762098239140,1.13631148087460
2.40710304242553,6.79628151829180,6.81718780420584
1.49897848762778,5.92788460840343,3.07166807016134
2.21872898385844,4.61281759414860,7.53103679453947
2.76125783647520,12.77122625230660,1.88219418810741
1.64313793088414,4.65717880658770,3.28380322152841
2.43448026921702,1.93227795529413,1.72546724477859
1.81816677706169,1.38764393693567,7.10437350826200
2.40130172152218,1.45021243611740,2.74014483880718
2.21193076700714,5.86464332191941,1.35611531109120
2.30939753639919,2.92174851974600,6.92975086488761
1.63060026214392,2.19227486533392,2.60892578085699
2.40549051462383,0.70465851767721,1.06576157939089
1.92573268622861,6.18446913413120,1.41680862864199
1.98471962272926,4.64546936720388,1.76853563353185
2.58027588580089,5.54573248592565,2.18558870438950
1.39044328651182,6.42950706352820,6.73959782850515
2.33546192871219,2.79054092294745,1.76451582069476
2.02000967788622,1.41784670194338,6.71411102058661
1.65819730573144,3.44766217797181,2.28791996797177
2.22900086770242,8.02491645431550,1.80993888518464
1.69174285151965,11.87722328669460,1.21492804956133
2.82466751407777,11.07799257610790,2.12567465878417
2.15254429180270,1.48233662348072,2.50025816043968
2.77097424337852,4.56194423359549,2.52807192910273
2.62909008703721,11.48246619817350,2.21930094382636
1.89644205813538,4.20277606489490,1.35773317639602
1.62454351888891,0.87318615992719,1.46954630877125
2.36438178463095,7.97306258724250,6.84113522037208
1.61630411108169,9.77927392578900,2.54937462232275
1.86269514954189,3.53210228589423,2.76788818503126
2.56557440410106,3.03161307139186,7.06967276868996
1.93305724744371,5.75727531528850,6.61708792846265
3.16285638195583,4.01466044065608,1.41645825176959
2.02606900841250,9.56563174264668,1.55225185168362
2.22809898397060,10.92234333491080,6.77404129815573
2.51310479602178,4.56701180327460,2.05349666427270
2.46195145520662,8.01268959703070,1.80320764511455
2.84834568650622,5.83423500000000,1.33143804547882
2.21186452526028,9.73742122051393,2.24278046527799
2.49780855812094,9.14812581011807,0.89432624234014
1.82573501507176,10.25176347938080,1.96615757796502
1.94688958605480,3.26602265610837,1.69998781818274
2.45220323051866,10.22290105251000,1.61615794448160
3.01492345469256,3.19423821686907,2.72151962911949
2.46693584845191,5.32333100842800,2.66656722671350
2.31460270045362,3.43786302844840,2.33179037196757
2.51375425166606,6.69425089741470,2.48827805518267
2.16468491024041,4.12343051055675,2.18331529335824
2.59275355798647,3.70343644977357,2.77261140164162
2.00698436388852,1.34598480012956,2.23160585305729
2.72804228411960,3.90389100832173,2.04813705030607
2.79746642679887,5.61179359024110,1.33682754971193
1.84554158420925,5.67310980419166,1.40093273587015
2.98648249578091,2.11532990040670,1.84943260923394
1.76484041591341,7.07736869194390,2.00676388466595
1.91428387497577,5.02919848744253,1.67789517768501
1.79282953080187,8.95219036553740,2.23711425637420
1.68853034157354,1.53519126792531,1.20966854493389
1.98144887427901,1.64003461890230,6.85669509440857
1.85470700486112,8.46837018612878,1.89115019329067
1.93430936880896,3.01039576685149,2.53764822797953
2.00613461237046,1.77096814923606,2.48745424827973
2.37509270617492,4.96086349239557,2.73775634877952
1.71103902318228,10.87215160084280,1.93812723006152
1.16706663921365,9.76850799583240,1.97337646622917
1.36141101122807,3.92414261086007,1.58845079059886
2.84458648740056,1.68429548421358,7.15184329567875
1.99722529235968,3.84709184173587,6.76996679002565
2.20170575648051,2.11940555712116,2.84487726888846
1.92964138003483,1.31639124242954,3.05426028772919
2.51099226531912,1.78858854661661,2.24868271626375
3.31537699581587,9.63229457999262,1.83862652354192
2.02033957196735,5.82908208952434,2.30320438832462
2.87327869206681,3.39785045252499,2.11003452423075
2.37412293526464,2.55602806767502,0.83670641688427
2.53035702063938,7.35768495893130,6.98987956572139
2.61075889248616,8.82914564513170,6.83347961062871
2.58144471772636,2.98725730900166,7.12382323695409
2.29010667358339,3.55211274415139,1.84536603630333
1.54670893854370,5.67290079776020,3.31046720579390
0.79114891153029,7.00632567805720,7.32287679048737
2.25290212589276,5.16700840426190,1.63647419973436
2.58360032567229,10.59746384225300,2.27789319685298
1.60493593903539,3.31043968024830,2.20501822990626
2.10652402568946,8.72722401827780,1.22866744628521
3.00113588244456,9.45444265118876,6.78337095412157
2.38159982688627,2.98932156258353,1.75304758699794
2.76678609469324,5.87078007429022,2.11068441124984
1.92599815399838,7.17195037848960,2.23894252713868
2.02829373949695,7.47280133129870,2.25226110251750
1.74719675117670,2.14795949489093,2.45767454669772
1.98912784070352,10.16653531292340,2.32564615231707
3.00879581855243,13.31373461289700,1.11490821914737
1.52636285639923,9.19618439720447,2.24436263013094
1.77835447014026,4.81794487252770,2.05363789430874
2.28519509054974,2.10547466505480,2.27329166709917
1.99437955290169,2.27879706112394,1.99452490477296
2.71089439432557,12.33093793908520,2.79406414999138
1.48511994814513,6.62652559826880,2.14719098858842
1.95354278015261,3.62721785489186,6.96945466926911
1.70111494655167,6.59753717170414,1.07432070992299
3.16057351792621,0.73466583847974,2.25549104363147
1.94585539587027,9.67438608671810,1.37474066784746
2.09006129835454,8.08160820729390,3.00578099843941
2.36721381321235,5.05968449599790,1.84803691090900
1.36258759067948,4.95427347209530,7.20841190040335
1.78402908217796,3.64703119857824,1.83926809456136
2.62697656158961,0.82134958246017,6.80982408018581
2.87991133811108,3.61177288617870,2.20489740061829
1.37626886848898,10.14944050694500,1.24758572060709
2.33201091882057,6.20362980953576,1.61188694538218
2.81267480113938,9.00811506327190,7.29126115489979
1.97070474929130,1.38080733055216,2.26964786765564
2.34640201118251,9.87879417004986,1.13215077827098
1.36881411283525,1.07363518968724,7.06252714489918
1.76942557195291,5.37306260041422,1.99043587269352
1.79657520964302,3.97451500173436,1.60455997219379
2.54097249235606,0.83918595607108,1.77711896233524
3.44522029036009,11.02823548496930,3.78432144217974
2.96525095172349,0.99848180697081,1.55208709211206
2.16521489954363,3.77239427006741,2.11686420041870
2.30645519352325,3.81290611270386,1.72653489766100
1.48521442932154,0.64474872718714,2.14625403025875
1.74580902871935,2.36635594287540,1.77818879602926
2.64636625376037,7.37841616167590,1.59793633935622
1.20065560401353,4.33663842922885,7.03852785684166
2.09898847459009,0.87096695073438,1.96758021265792
2.24203934822146,7.39837038811540,1.46797857790614
1.96831502085279,9.21518854595440,1.87028586157592
2.67344451947936,7.70670534411710,1.74631377324429
2.04180310331111,1.26496139089102,1.60428698993717
2.23408133725231,0.71829873856771,2.29621092350425
1.84381273132493,7.55312955646340,2.00681353549089
1.94337659813099,11.86649270415270,1.32622620137731
1.76352936287211,4.06254092916702,2.71706660557031
1.48381106262614,4.52894664089004,2.07599100583735
1.98903592540407,0.74464919108574,1.81417824996305
2.16053598967838,6.06495047941350,6.94913276479687
2.56185915221208,0.55653605480796,0.73246350824898
2.24097166907366,8.18824373141100,2.18255038660660
1.47994450883719,6.01233830219906,1.92716579277792
2.52828109736691,3.54302401674495,2.37791545447639
1.88310853086937,8.11205083638730,6.79632002537241
1.50932088911540,1.16123386079214,1.71899841169103
1.74802293331879,0.93534952724410,6.94081888432033
2.53552513937354,6.17212188027980,1.96840238020127
2.03739523566122,12.21975569882260,7.20423564049818
2.03666296027474,0.57284301068646,1.79997805973937
2.51333839418180,3.69548006676330,2.38372257884749
1.94775409033966,5.40117617698305,2.38576447336110
1.78239830752345,12.69540314536210,1.78650217131567
1.96181983271659,10.35480831048670,2.93019795415729
1.45961152422967,5.60902822596140,1.88625507379192
2.46172525222747,0.57134224610542,2.82060825440996
2.60915050048723,4.80759681065245,2.12310346593479
1.45987530408127,2.14621498397744,6.86371325385957
3.07422175898471,10.95987482471780,2.05162513101383
2.58194332313424,12.71974602260280,7.25918772850401
2.25965894042604,4.38517108742000,2.18762975902528
1.29182815588671,0.80611417779434,2.78089653290180
3.32372598713069,1.32531773461301,2.53553690382358
3.19317317686798,2.10453013851790,7.27576935257946
1.95834951087892,10.63172565465530,2.22226982010563
1.54373350724931,2.31122984539024,1.76561480375627
2.17891511013156,8.45130426392780,1.66177704226772
3.08780732453164,12.59441433583110,2.36937569051069
2.29095024644043,0.46025246861817,3.04641895238663
2.44507493896452,4.50897462046016,1.27027841442390
1.81098891644037,3.88874106865901,1.37405273169842
1.21881027858453,6.01885972301192,2.02003655947264
2.73568556291173,12.19557416634950,2.21670955730964
1.76549293793690,9.31836002523780,2.14231929937064
2.94686955030676,9.82991379649530,2.17070341267599
1.79508640573630,3.53510839822546,2.20618223296182
2.45018913069473,1.64194781189279,7.11582126407851
2.38157394963265,2.31426151318830,1.95425920057695
2.85748600934190,6.98315125528330,2.24938309239026
2.69168494622723,8.83723808849630,2.68708810130364
2.41886772450422,3.91426638600240,2.43856967702806
2.27978629534807,1.91783853310760,1.96262877742919
2.55073490209834,1.37212119775201,7.04436731470978
1.98950194468087,1.05540972938489,1.49354535395434
2.49709508744915,3.70186687033169,1.49934188350918
1.40636980658763,2.12756681015601,3.32789303301345
2.36893738301045,1.91031379697711,7.08547096950452
1.93254524754851,6.83450322075790,3.16612128799289
2.89133916903742,1.16509470871645,1.67551899001165
2.42367939288256,0.74782963600090,2.92521751753806
1.62829682567262,7.30290082341700,2.09533163140866
2.55306408208452,13.74434478972990,1.72671411802224
2.39999030277350,4.48859327164530,2.15018509187440
2.83785660089890,0.60969988813040,2.07336625450212
2.26950019047780,4.00569839797581,1.46225984429135
1.81912673791553,8.82781119991350,2.64346432824559
1.25343553104279,9.19801373947340,1.50986917279595
2.21475176849970,7.11793468697760,1.75001161231683
2.09729517781593,1.68826897183822,2.36645244045380
1.89648660610706,10.45127513857670,2.22023059806109
2.60833231083176,13.57903294060450,3.44357544939274
1.32642132274981,5.20893831353414,6.40154361513514
2.21217263691490,10.07160435215780,2.10000144238190
1.73158884479271,1.42703623135937,0.83089856008440
2.06696875924154,3.59985001956924,2.72560233942648
1.82451528794697,1.21214842078190,1.38846754095781
1.89363559555769,5.73768444762308,2.01977902130910
2.31855390631238,7.28041830389720,1.90031745612448
1.79290529001991,8.55897745509910,6.99824839998164
2.37976189396786,5.11106953613165,1.79375912383215
1.76499028702305,7.69399252155860,1.80537328811015
2.84301044781360,9.10025733262700,6.92676405121842
2.32861819643792,5.23899564470030,2.01211503906888
2.32089905405372,6.17256597525819,1.91440613610263
1.94825914322665,7.67363166563140,1.87848402198082
1.62333678720705,4.67879588573773,1.80819480029996
2.09994231899355,3.94409104891321,1.37749664087843
1.88350708883555,1.66626471735213,1.57802715654421
3.16555395278047,1.34348256255981,7.17525642156909
1.58559644305184,9.82608237641164,2.85419495663578
1.58758363011103,1.04955988033983,2.43157167122640
2.34427031612960,4.14243625645302,1.53893959719933
2.09892067620501,0.74557189061266,0.81534773108844
2.09418884957364,1.89680955499140,1.64911023710107
1.98171211962526,0.53223784573444,1.93590048538698
2.64434939339796,3.94731129573662,2.04728894842946
2.31037775616641,4.32430939293710,1.94949665661916
1.83266882529026,7.34511116267970,1.76512155631221
2.29481630663527,4.12452000000000,2.51469372949391
3.03948227320283,2.20061412449884,6.98651817807373
2.75773534936788,8.09949640749650,2.17297109123650
1.83079283584117,5.11952301621802,6.76603836589154
1.84138245738475,2.85980497239157,1.58416906101659
1.06199053649125,1.42941847458610,2.48335784670091
2.09640034386121,2.77710009393530,1.83777774794607
2.95738796506766,13.08197062344970,7.33429605913794
1.92219800072088,3.08185906569058,2.69310246661623
1.56118704456938,10.64594000255910,1.67192100631571
2.97013533455527,2.86433671306092,2.48979166706521
2.67486088731251,5.65369347860440,2.69509738504399
2.71641088252382,10.93550869252620,6.82498246135648
1.59302094221550,12.76114320802550,2.55439963679541
2.09441527968285,12.69949597177580,2.95146544848162
2.47036144857645,2.09912999931076,6.88138806704748
1.79178473170617,2.67574205707037,6.85543121044300
2.96686446921332,11.82119848034430,2.21993341235932
1.87125175435623,1.75245424692240,2.66650967149654
2.04810767599481,12.99822172267160,2.28841354750219
1.68629879364503,10.88065686433150,3.79057191847794
2.06918869178363,2.95880962961235,7.15856419562500
2.16049731059869,3.16789398695778,7.20304796378742
2.42226309489396,9.36465932357890,6.92985966291839
1.62646146838093,1.59861420997262,7.04257385842925
1.36659210448146,9.23698063415000,1.82801324665688
2.33044245077942,1.99877537033440,7.17695632639255
1.48286171516034,9.45964848476040,7.01127494720668
1.65946483325437,10.59850728389020,2.32523622934111
1.25081929505744,13.36415717937200,1.93302616642346
1.37184823235550,1.89158566899277,1.96122156834062
2.42812496452436,1.55078853338598,3.26115734690885
1.60229983868762,3.05855284430155,1.25236984912331
1.98209157110560,2.73847658206460,2.00585804726400
2.01217252858128,2.69409130077339,2.82779279400708
1.82881668904347,10.13156651164850,1.06012819850695
2.50974861832345,10.65390267169710,1.71101188222877
1.48310832023757,2.76805370715621,2.27044638238363
2.03166324717766,9.98505063875470,2.55965708235618
2.09747686046400,2.10603982913485,7.41759429771904
1.82840312281782,4.38392564957376,2.29702269135543
2.09776180428524,2.42840853340461,1.13931687068670
2.19985705740513,4.10263105521596,7.38625857448807
2.49814596742394,13.35214667811430,1.97815045940067
2.66653440900218,2.75320656558332,7.21046262990445
2.40154498139999,4.38130234224203,7.04961447666475
2.61865560622688,1.81177963642084,1.69200718439865
2.78867906446047,8.55832996906650,2.72086054189241
2.67189843855964,7.47085032538450,6.50207459499788
2.03647579530946,1.90620367459080,2.14816676421313
2.41779561401563,9.93146674590470,2.07776622638710
1.95825515745596,3.11219122658967,2.71276888607118
2.09569181933108,10.03665309607370,2.85596919889431
1.71102239065882,1.68949603109809,1.75951893194671
1.72894864781902,12.77659808298750,2.13176711645073
2.33794160597547,2.71949581466072,6.99703978662203
0.96487734370133,10.40013676749220,1.82006889266510
